time;uUpper;iUpper;gpsErr;sensorErr;uLower;iLower;qLower;lastLink;timeLeft;userTimeLeft;yy;MM;dd;hh;mm;ss;msec;flags
1047,654;11962;429;0;0;0;99;1119;1;4426;0;18;9;11;6;32;16;50;50
1047,904;11960;427;0;0;0;119;1119;2;4426;0;18;9;11;6;32;16;50;50
1048,153;11901;265;0;0;0;99;1119;0;4426;0;18;9;11;6;32;17;50;50
1048,403;11962;421;0;0;0;99;1119;0;4426;0;18;9;11;6;32;17;50;50
1048,652;11962;424;0;0;0;99;1120;0;4426;0;18;9;11;6;32;17;50;50
1048,902;11962;424;0;0;0;99;1120;0;4426;0;18;9;11;6;32;17;50;50
1049,152;11962;418;0;0;0;99;1120;1;4426;0;18;9;11;6;32;17;50;50
1049,401;11900;298;0;0;0;99;1120;1;4425;0;18;9;11;6;32;19;0;0
1049,651;11958;430;0;0;0;99;1121;1;4425;0;18;9;11;6;32;19;0;0
1049,9;11961;417;0;0;0;99;1121;1;4425;0;18;9;11;6;32;19;0;0
1050,15;11962;418;0;0;0;99;1121;2;4425;0;18;9;11;6;32;19;0;0
1050,4;11963;427;0;0;0;102;1121;0;4425;0;18;9;11;6;32;19;75;75
1050,649;11923;220;0;0;0;99;1122;0;4425;0;18;9;11;6;32;19;75;75
1050,899;11964;425;0;0;0;99;1122;0;4425;0;18;9;11;6;32;19;75;75
1051,148;11961;426;0;0;0;122;1122;0;4425;0;18;9;11;6;32;20;75;75
1051,398;11962;425;0;0;0;99;1122;0;4425;0;18;9;11;6;32;20;75;75
1051,648;11969;415;0;0;0;123;1123;0;4425;0;18;9;11;6;32;20;75;75
1051,897;11978;335;0;0;0;99;1123;0;4424;0;18;9;11;6;32;21;50;50
1052,147;11963;423;0;0;0;126;1123;1;4424;0;18;9;11;6;32;21;50;50
1052,396;11962;421;0;0;0;144;1124;0;4424;0;18;9;11;6;32;22;0;0
1052,646;11961;414;0;0;0;99;1124;0;4424;0;18;9;11;6;32;22;0;0
1052,896;11960;418;0;0;0;99;1124;0;4424;0;18;9;11;6;32;22;0;0
1053,145;11922;211;0;0;0;99;1124;0;4424;0;18;9;11;6;32;22;0;0
1053,395;11966;390;0;0;0;99;1125;1;4424;0;18;9;11;6;32;22;0;0
1053,644;11962;418;0;0;0;125;1125;1;4424;0;18;9;11;6;32;22;0;0
1053,894;11962;422;0;0;0;99;1125;1;4424;0;18;9;11;6;32;22;0;0
1054,144;11963;428;0;0;0;99;1125;1;4424;0;18;9;11;6;32;22;0;0
1054,393;11922;219;0;0;0;99;1126;2;4423;0;18;9;11;6;32;24;0;0
1054,643;11925;225;0;0;0;99;1126;0;4423;0;18;9;11;6;32;24;25;25
1054,892;11965;433;0;0;0;99;1126;0;4423;0;18;9;11;6;32;24;25;25
1055,142;11963;425;0;0;0;99;1126;0;4423;0;18;9;11;6;32;24;25;25
1055,392;11964;432;0;0;0;99;1127;0;4423;0;18;9;11;6;32;24;25;25
1055,641;11924;228;0;0;0;99;1127;1;4423;0;18;9;11;6;32;24;25;25
1055,891;11976;284;0;0;0;99;1127;1;4423;0;18;9;11;6;32;24;25;25
1056,14;11966;425;0;0;0;99;1127;1;4423;0;18;9;11;6;32;24;25;25
1056,39;11967;423;0;0;0;99;1128;1;4423;0;18;9;11;6;32;24;25;25
1056,64;11897;365;0;0;0;99;1128;2;4423;0;18;9;11;6;32;24;25;25
1056,889;11902;295;0;0;0;99;1128;0;4422;0;18;9;11;6;32;26;50;50
1057,139;11974;392;0;0;0;99;1128;0;4422;0;18;9;11;6;32;26;50;50
1057,388;11978;355;0;0;0;99;1129;0;4422;0;18;9;11;6;32;26;50;50
1057,638;11966;444;0;0;0;99;1129;0;4422;0;18;9;11;6;32;26;50;50
1057,888;11906;284;0;0;0;99;1129;1;4422;0;18;9;11;6;32;26;50;50
1058,137;11907;409;0;0;0;122;1129;1;4422;0;18;9;11;6;32;26;50;50
1058,387;11924;233;0;0;0;141;1130;1;4422;0;18;9;11;6;32;26;50;50
1058,636;11966;440;0;0;0;137;1130;1;4422;0;18;9;11;6;32;26;50;50
1058,886;11964;429;0;0;0;99;1130;2;4422;0;18;9;11;6;32;26;50;50
1059,136;11966;436;0;0;0;99;1131;2;4422;0;18;9;11;6;32;26;50;50
1059,385;11911;383;0;0;0;115;1131;0;4421;0;18;9;11;6;32;29;0;0
1059,635;11963;416;0;0;0;115;1131;0;4421;0;18;9;11;6;32;29;0;0
1059,884;11963;437;0;0;0;156;1131;0;4421;0;18;9;11;6;32;29;0;0
1060,134;11965;429;0;0;0;234;1132;0;4421;0;18;9;11;6;32;29;0;0
1060,384;11963;422;0;0;0;273;1133;1;4421;0;18;9;11;6;32;29;0;0
1060,633;11965;428;0;0;0;318;1133;1;4421;0;18;9;11;6;32;29;0;0
1060,883;11965;435;0;0;0;368;1134;1;4421;0;18;9;11;6;32;29;0;0
1061,132;11964;434;0;0;0;411;1135;0;4421;0;18;9;11;6;32;30;75;75
1061,382;11963;420;0;0;0;411;1136;0;4421;0;18;9;11;6;32;30;75;75
1061,632;11961;418;0;0;0;411;1137;0;4421;0;18;9;11;6;32;30;75;75
1061,881;11901;381;0;0;0;411;1138;0;4418;0;18;9;11;6;32;31;50;50
1062,131;11965;417;0;0;0;411;1139;1;4418;0;18;9;11;6;32;31;50;50
1062,38;11962;411;0;0;0;411;1140;1;4418;0;18;9;11;6;32;31;50;50
1062,63;11963;420;0;0;0;411;1141;1;4418;0;18;9;11;6;32;31;50;50
1062,88;11963;421;0;0;0;411;1142;1;4418;0;18;9;11;6;32;31;50;50
1063,129;11962;413;0;0;0;411;1144;2;4418;0;18;9;11;6;32;31;50;50
1063,379;11962;416;0;0;0;411;1145;2;4418;0;18;9;11;6;32;31;50;50
1063,628;11959;399;0;0;0;411;1146;0;4418;0;18;9;11;6;32;33;0;0
1063,878;11962;409;0;0;0;411;1147;0;4418;0;18;9;11;6;32;33;0;0
1064,128;11962;410;0;0;0;411;1148;0;4418;0;18;9;11;6;32;33;0;0
1064,377;11962;414;0;0;0;411;1149;0;4415;0;18;9;11;6;32;34;0;0
1064,627;11965;423;0;0;0;411;1150;1;4415;0;18;9;11;6;32;34;0;0
1064,876;11961;398;0;0;0;411;1151;1;4415;0;18;9;11;6;32;34;0;0
1065,126;11961;413;0;0;0;411;1152;1;4415;0;18;9;11;6;32;34;0;0
1065,376;11963;412;0;0;0;411;1153;1;4415;0;18;9;11;6;32;34;0;0
1065,625;11963;414;0;0;0;411;1154;0;4415;0;18;9;11;6;32;35;0;0
1065,875;11977;354;0;0;0;411;1155;0;4415;0;18;9;11;6;32;35;0;0
1066,124;11964;424;0;0;0;411;1156;0;4415;0;18;9;11;6;32;35;0;0
1066,374;11963;414;0;0;0;411;1157;0;4415;0;18;9;11;6;32;35;0;0
1066,624;11962;409;0;0;0;411;1158;1;4415;0;18;9;11;6;32;35;0;0
1066,873;11961;413;0;0;0;411;1159;1;4411;0;18;9;11;6;32;36;50;50
1067,123;11963;414;0;0;0;411;1160;1;4411;0;18;9;11;6;32;36;50;50
1067,372;11958;388;0;0;0;411;1161;1;4411;0;18;9;11;6;32;36;50;50
1067,622;11962;407;0;0;0;411;1162;2;4411;0;18;9;11;6;32;36;50;50
1067,872;11963;413;0;0;0;411;1163;0;4411;0;18;9;11;6;32;37;25;25
1068,121;11963;412;0;0;0;411;1164;0;4411;0;18;9;11;6;32;37;25;25
1068,371;11962;405;0;0;0;411;1165;0;4411;0;18;9;11;6;32;37;25;25
1068,62;11962;404;0;0;0;411;1166;0;4411;0;18;9;11;6;32;37;25;25
1068,87;11962;410;0;0;0;411;1167;1;4411;0;18;9;11;6;32;37;25;25
1069,12;11961;404;0;0;0;411;1168;1;4411;0;18;9;11;6;32;37;25;25
1069,369;11961;403;0;0;0;411;1169;1;4408;0;18;9;11;6;32;39;0;0
1069,619;11962;407;0;0;0;411;1170;1;4408;0;18;9;11;6;32;39;0;0
1069,868;11963;409;0;0;0;411;1171;0;4408;0;18;9;11;6;32;39;50;50
1070,118;11961;403;0;0;0;411;1172;0;4408;0;18;9;11;6;32;39;50;50
1070,368;11961;406;0;0;0;411;1173;0;4408;0;18;9;11;6;32;39;50;50
1070,617;11963;408;0;0;0;411;1174;0;4408;0;18;9;11;6;32;39;50;50
1070,867;11961;400;0;0;0;411;1175;1;4408;0;18;9;11;6;32;39;50;50
1071,116;11961;401;0;0;0;411;1176;1;4408;0;18;9;11;6;32;39;50;50
1071,366;11962;406;0;0;0;411;1177;1;4408;0;18;9;11;6;32;39;50;50
1071,616;11962;406;0;0;0;411;1178;1;4408;0;18;9;11;6;32;39;50;50
1071,865;11961;399;0;0;0;411;1179;2;4406;0;18;9;11;6;32;41;50;50
1072,115;11962;405;0;0;0;411;1181;0;4406;0;18;9;11;6;32;41;75;75
1072,364;11963;405;0;0;0;411;1182;0;4406;0;18;9;11;6;32;41;75;75
1072,614;11962;405;0;0;0;409;1183;0;4406;0;18;9;11;6;32;41;75;75
1072,864;11961;399;0;0;0;383;1184;0;4406;0;18;9;11;6;32;41;75;75
1073,113;11962;405;0;0;0;383;1184;1;4406;0;18;9;11;6;32;41;75;75
1073,363;11962;404;0;0;0;383;1185;1;4406;0;18;9;11;6;32;41;75;75
1073,612;11962;398;0;0;0;382;1186;1;4406;0;18;9;11;6;32;41;75;75
1073,862;11962;404;0;0;0;411;1187;1;4406;0;18;9;11;6;32;41;75;75
1074,112;11962;404;0;0;0;411;1188;2;4406;0;18;9;11;6;32;41;75;75
1074,361;11961;397;0;0;0;411;1189;0;4405;0;18;9;11;6;32;44;0;0
1074,611;11961;399;0;0;0;411;1190;0;4405;0;18;9;11;6;32;44;0;0
1074,86;11962;403;0;0;0;411;1192;0;4405;0;18;9;11;6;32;44;0;0
1075,11;11962;403;0;0;0;411;1193;0;4405;0;18;9;11;6;32;44;0;0
1075,36;11961;398;0;0;0;411;1194;1;4405;0;18;9;11;6;32;44;0;0
1075,609;11961;397;0;0;0;411;1195;1;4405;0;18;9;11;6;32;44;0;0
1075,859;11962;403;0;0;0;411;1196;1;4405;0;18;9;11;6;32;44;0;0
1076,108;11961;397;0;0;0;411;1197;1;4405;0;18;9;11;6;32;44;0;0
1076,358;11962;397;0;0;0;411;1198;2;4405;0;18;9;11;6;32;44;0;0
1076,608;11962;403;0;0;0;411;1199;0;4405;0;18;9;11;6;32;46;0;0
1076,857;11963;403;0;0;0;411;1200;0;4397;0;18;9;11;6;32;46;50;50
1077,107;11961;396;0;0;0;411;1201;0;4397;0;18;9;11;6;32;46;50;50
1077,356;11962;403;0;0;0;411;1202;0;4397;0;18;9;11;6;32;46;50;50
1077,606;11963;403;0;0;0;411;1203;1;4397;0;18;9;11;6;32;46;50;50
1077,856;11961;396;0;0;0;411;1204;1;4397;0;18;9;11;6;32;46;50;50
1078,105;11961;396;0;0;0;411;1205;1;4397;0;18;9;11;6;32;46;50;50
1078,355;11963;402;0;0;0;411;1206;1;4397;0;18;9;11;6;32;46;50;50
1078,604;11963;403;0;0;0;411;1207;0;4397;0;18;9;11;6;32;48;25;25
1078,854;11961;395;0;0;0;411;1208;0;4397;0;18;9;11;6;32;48;25;25
1079,104;11962;401;0;0;0;411;1209;0;4397;0;18;9;11;6;32;48;25;25
1079,353;11962;403;0;0;0;411;1210;0;4388;0;18;9;11;6;32;49;0;0
1079,603;11962;401;0;0;0;411;1211;1;4388;0;18;9;11;6;32;49;0;0
1079,852;11961;395;0;0;0;411;1212;1;4388;0;18;9;11;6;32;49;0;0
1080,102;11963;402;0;0;0;411;1213;1;4388;0;18;9;11;6;32;49;0;0
1080,352;11962;401;0;0;0;411;1214;1;4388;0;18;9;11;6;32;49;0;0
1080,601;11961;395;0;0;0;411;1215;2;4388;0;18;9;11;6;32;49;0;0
1080,851;11963;401;0;0;0;411;1216;0;4388;0;18;9;11;6;32;50;50;50
1081,1;11963;402;0;0;0;411;1217;0;4388;0;18;9;11;6;32;50;50;50
1081,35;11961;395;0;0;0;411;1218;0;4388;0;18;9;11;6;32;50;50;50
1081,6;11961;394;0;0;0;411;1219;0;4388;0;18;9;11;6;32;50;50;50
1081,849;11963;400;0;0;0;411;1220;1;4380;0;18;9;11;6;32;51;50;50
1082,099;11962;400;0;0;0;411;1221;1;4380;0;18;9;11;6;32;51;50;50
1082,348;11961;392;0;0;0;411;1222;1;4380;0;18;9;11;6;32;51;50;50
1082,598;11961;395;0;0;0;411;1223;1;4380;0;18;9;11;6;32;51;50;50
1082,848;11962;400;0;0;0;376;1224;2;4380;0;18;9;11;6;32;51;50;50
1083,097;11962;393;0;0;0;339;1225;2;4380;0;18;9;11;6;32;51;50;50
1083,347;11962;393;0;0;0;339;1226;2;4380;0;18;9;11;6;32;51;50;50
1083,596;11962;400;0;0;0;339;1227;0;4380;0;18;9;11;6;32;53;0;0
1083,846;11963;399;0;0;0;339;1228;0;4380;0;18;9;11;6;32;53;0;0
1084,096;11962;393;0;0;0;339;1229;0;4380;0;18;9;11;6;32;53;0;0
1084,345;11963;399;0;0;0;339;1229;0;4374;0;18;9;11;6;32;54;0;0
1084,595;11963;399;0;0;0;339;1230;1;4374;0;18;9;11;6;32;54;0;0
1084,844;11962;392;0;0;0;339;1231;1;4374;0;18;9;11;6;32;54;0;0
1085,094;11962;393;0;0;0;339;1232;1;4374;0;18;9;11;6;32;54;0;0
1085,344;11962;395;0;0;0;339;1233;1;4374;0;18;9;11;6;32;54;0;0
1085,593;11963;398;0;0;0;339;1234;2;4374;0;18;9;11;6;32;54;0;0
1085,843;11961;393;0;0;0;339;1235;2;4374;0;18;9;11;6;32;54;0;0
1086,092;11962;399;0;0;0;339;1235;0;4374;0;18;9;11;6;32;55;75;75
1086,342;11963;398;0;0;0;339;1236;0;4374;0;18;9;11;6;32;55;75;75
1086,592;11963;398;0;0;0;339;1237;0;4374;0;18;9;11;6;32;55;75;75
1086,841;11961;392;0;0;0;339;1238;0;4370;0;18;9;11;6;32;56;50;50
1087,091;11963;398;0;0;0;339;1239;1;4370;0;18;9;11;6;32;56;50;50
1087,34;11962;392;0;0;0;339;1240;0;4370;0;18;9;11;6;32;57;0;0
1087,59;11962;392;0;0;0;339;1240;0;4370;0;18;9;11;6;32;57;0;0
1087,84;11962;397;0;0;0;339;1241;0;4370;0;18;9;11;6;32;57;0;0
1088,089;11963;398;0;0;0;339;1242;0;4370;0;18;9;11;6;32;57;0;0
1088,339;11962;390;0;0;0;339;1243;1;4370;0;18;9;11;6;32;57;0;0
1088,588;11962;392;0;0;0;339;1244;1;4370;0;18;9;11;6;32;57;0;0
1088,838;11963;397;0;0;0;339;1245;1;4370;0;18;9;11;6;32;57;0;0
1089,088;11963;396;0;0;0;339;1246;1;4370;0;18;9;11;6;32;57;0;0
1089,337;11962;390;0;0;0;339;1246;2;4365;0;18;9;11;6;32;59;0;0
1089,587;11962;392;0;0;0;339;1247;2;4365;0;18;9;11;6;32;59;0;0
1089,836;11963;395;0;0;0;339;1248;0;4365;0;18;9;11;6;32;59;25;25
1090,086;11962;390;0;0;0;339;1249;0;4365;0;18;9;11;6;32;59;25;25
1090,336;11962;389;0;0;0;339;1250;0;4365;0;18;9;11;6;32;59;25;25
1090,585;11963;396;0;0;0;339;1251;0;4365;0;18;9;11;6;32;59;25;25
1090,835;11963;396;0;0;0;339;1252;1;4365;0;18;9;11;6;32;59;25;25
1091,084;11962;390;0;0;0;339;1252;1;4365;0;18;9;11;6;32;59;25;25
1091,334;11963;396;0;0;0;339;1253;1;4365;0;18;9;11;6;32;59;25;25
1091,584;11963;396;0;0;0;339;1254;1;4365;0;18;9;11;6;32;59;25;25
1091,833;11961;389;0;0;0;339;1255;0;4361;0;18;9;11;6;33;1;50;50
1092,083;11962;389;0;0;0;339;1256;0;4361;0;18;9;11;6;33;1;50;50
1092,332;11963;395;0;0;0;339;1257;0;4361;0;18;9;11;6;33;1;50;50
1092,582;11963;396;0;0;0;339;1257;0;4361;0;18;9;11;6;33;1;50;50
1092,832;11962;389;0;0;0;339;1258;1;4361;0;18;9;11;6;33;1;50;50
1093,081;11963;395;0;0;0;339;1259;1;4361;0;18;9;11;6;33;1;50;50
1093,331;11963;395;0;0;0;339;1260;1;4361;0;18;9;11;6;33;1;50;50
1093,58;11963;395;0;0;0;339;1261;1;4361;0;18;9;11;6;33;1;50;50
1093,83;11962;388;0;0;0;339;1262;0;4361;0;18;9;11;6;33;3;50;50
1094,08;11963;394;0;0;0;339;1263;0;4361;0;18;9;11;6;33;3;50;50
1094,329;11963;395;0;0;0;339;1263;0;4357;0;18;9;11;6;33;4;0;0
1094,579;11962;389;0;0;0;339;1264;0;4357;0;18;9;11;6;33;4;0;0
1094,828;11964;394;0;0;0;339;1265;1;4357;0;18;9;11;6;33;4;0;0
1095,078;11964;396;0;0;0;411;1266;1;4357;0;18;9;11;6;33;4;0;0
1095,328;11962;388;0;0;0;411;1267;1;4357;0;18;9;11;6;33;4;0;0
1095,577;11963;389;0;0;0;411;1268;1;4357;0;18;9;11;6;33;4;0;0
1095,827;11964;394;0;0;0;411;1269;2;4357;0;18;9;11;6;33;4;0;0
1096,076;11963;394;0;0;0;411;1270;0;4357;0;18;9;11;6;33;5;75;75
1096,326;11962;387;0;0;0;411;1271;0;4357;0;18;9;11;6;33;5;75;75
1096,576;11962;389;0;0;0;411;1272;0;4357;0;18;9;11;6;33;5;75;75
1096,825;11962;390;0;0;0;411;1273;0;4350;0;18;9;11;6;33;6;50;50
1097,075;11962;388;0;0;0;411;1274;1;4350;0;18;9;11;6;33;6;50;50
1097,324;11962;387;0;0;0;411;1275;1;4350;0;18;9;11;6;33;6;50;50
1097,574;11964;394;0;0;0;411;1276;1;4350;0;18;9;11;6;33;6;50;50
1097,824;11964;393;0;0;0;411;1277;1;4350;0;18;9;11;6;33;6;50;50
1098,073;11962;387;0;0;0;411;1278;2;4350;0;18;9;11;6;33;6;50;50
1098,323;11964;393;0;0;0;411;1279;2;4350;0;18;9;11;6;33;6;50;50
1098,572;11964;394;0;0;0;411;1280;2;4350;0;18;9;11;6;33;6;50;50
1098,822;11963;387;0;0;0;411;1281;2;4350;0;18;9;11;6;33;6;50;50
1099,072;11962;387;0;0;0;411;1282;0;4350;0;18;9;11;6;33;8;50;50
1099,321;11964;393;0;0;0;411;1283;0;4344;0;18;9;11;6;33;9;0;0
1099,571;11963;391;0;0;0;411;1284;0;4344;0;18;9;11;6;33;9;0;0
1099,82;11963;386;0;0;0;411;1285;0;4344;0;18;9;11;6;33;9;0;0
1100,07;11963;392;0;0;0;411;1286;1;4344;0;18;9;11;6;33;9;0;0
1100,32;11963;393;0;0;0;411;1288;1;4344;0;18;9;11;6;33;9;0;0
1100,569;11963;392;0;0;0;411;1289;1;4344;0;18;9;11;6;33;9;0;0
1100,819;11962;386;0;0;0;411;1290;1;4344;0;18;9;11;6;33;9;0;0
1101,068;11964;393;0;0;0;411;1291;0;4344;0;18;9;11;6;33;10;50;50
1101,318;11964;392;0;0;0;411;1292;0;4344;0;18;9;11;6;33;10;50;50
1101,568;11962;386;0;0;0;411;1293;0;4344;0;18;9;11;6;33;10;50;50
1101,817;11964;392;0;0;0;411;1294;0;4337;0;18;9;11;6;33;11;50;50
1102,067;11964;392;0;0;0;411;1295;1;4337;0;18;9;11;6;33;11;50;50
1102,316;11962;385;0;0;0;411;1296;1;4337;0;18;9;11;6;33;11;50;50
1102,566;11963;386;0;0;0;411;1297;0;4337;0;18;9;11;6;33;12;25;25
1102,816;11964;389;0;0;0;411;1298;0;4337;0;18;9;11;6;33;12;25;25
1103,065;11964;391;0;0;0;411;1299;0;4337;0;18;9;11;6;33;12;25;25
1103,315;11961;385;0;0;0;411;1300;0;4337;0;18;9;11;6;33;12;25;25
1103,564;11962;386;0;0;0;411;1301;1;4337;0;18;9;11;6;33;12;25;25
1103,814;11964;390;0;0;0;411;1302;1;4337;0;18;9;11;6;33;12;25;25
1104,064;11963;386;0;0;0;411;1303;1;4337;0;18;9;11;6;33;12;25;25
1104,313;11962;384;0;0;0;410;1304;1;4329;0;18;9;11;6;33;14;0;0
1104,563;11964;391;0;0;0;405;1305;2;4329;0;18;9;11;6;33;14;0;0
1104,812;11963;389;0;0;0;399;1306;0;4329;0;18;9;11;6;33;14;50;50
1105,062;11962;383;0;0;0;395;1307;0;4329;0;18;9;11;6;33;14;50;50
1105,312;11964;390;0;0;0;389;1308;0;4329;0;18;9;11;6;33;14;50;50
1105,561;11964;391;0;0;0;384;1309;0;4329;0;18;9;11;6;33;14;50;50
1105,811;11963;384;0;0;0;379;1310;1;4329;0;18;9;11;6;33;14;50;50
1106,06;11962;384;0;0;0;373;1311;1;4329;0;18;9;11;6;33;14;50;50
1106,31;11964;390;0;0;0;369;1312;1;4329;0;18;9;11;6;33;14;50;50
1106,56;11964;391;0;0;0;366;1313;1;4329;0;18;9;11;6;33;14;50;50
1106,809;11963;383;0;0;0;362;1314;2;4322;0;18;9;11;6;33;16;50;50
1107,059;11964;388;0;0;0;359;1314;0;4322;0;18;9;11;6;33;16;50;50
1107,308;11964;389;0;0;0;356;1315;0;4322;0;18;9;11;6;33;16;50;50
1107,558;11963;384;0;0;0;353;1316;0;4322;0;18;9;11;6;33;16;50;50
1107,808;11963;383;0;0;0;322;1317;0;4322;0;18;9;11;6;33;16;50;50
1108,057;11964;390;0;0;0;310;1318;1;4322;0;18;9;11;6;33;16;50;50
1108,307;11963;387;0;0;0;316;1319;1;4322;0;18;9;11;6;33;16;50;50
1108,556;11963;382;0;0;0;314;1319;1;4322;0;18;9;11;6;33;16;50;50
1108,806;11964;388;0;0;0;323;1320;1;4322;0;18;9;11;6;33;16;50;50
1109,056;11963;389;0;0;0;330;1321;2;4322;0;18;9;11;6;33;16;50;50
1109,305;11963;383;0;0;0;332;1322;0;4319;0;18;9;11;6;33;19;0;0
1109,555;11962;382;0;0;0;335;1323;0;4319;0;18;9;11;6;33;19;0;0
1109,804;11964;388;0;0;0;336;1324;0;4319;0;18;9;11;6;33;19;0;0
1110,054;11963;383;0;0;0;329;1324;0;4319;0;18;9;11;6;33;19;0;0
1110,304;11963;381;0;0;0;333;1325;1;4319;0;18;9;11;6;33;19;0;0
1110,553;11962;383;0;0;0;336;1326;1;4319;0;18;9;11;6;33;19;0;0
1110,803;11965;388;0;0;0;334;1327;1;4319;0;18;9;11;6;33;19;0;0
1111,052;11963;381;0;0;0;336;1328;1;4319;0;18;9;11;6;33;19;0;0
1111,302;11963;382;0;0;0;336;1329;0;4319;0;18;9;11;6;33;21;0;0
1111,552;11964;388;0;0;0;331;1329;0;4319;0;18;9;11;6;33;21;0;0
1111,801;11964;387;0;0;0;333;1330;0;4316;0;18;9;11;6;33;21;50;50
1112,051;11963;380;0;0;0;332;1331;0;4316;0;18;9;11;6;33;21;50;50
1112,3;11964;387;0;0;0;331;1332;1;4316;0;18;9;11;6;33;21;50;50
1112,55;11963;385;0;0;0;330;1333;1;4316;0;18;9;11;6;33;21;50;50
1112,8;11963;380;0;0;0;330;1334;1;4316;0;18;9;11;6;33;21;50;50
1113,049;11963;381;0;0;0;327;1334;1;4316;0;18;9;11;6;33;21;50;50
1113,299;11964;387;0;0;0;317;1335;2;4316;0;18;9;11;6;33;21;50;50
1113,548;11964;387;0;0;0;303;1336;0;4316;0;18;9;11;6;33;23;25;25
1113,798;11963;380;0;0;0;295;1337;0;4316;0;18;9;11;6;33;23;25;25
1114,048;11964;387;0;0;0;294;1337;0;4316;0;18;9;11;6;33;23;25;25
1114,297;11964;387;0;0;0;310;1338;0;4313;0;18;9;11;6;33;24;0;0
1114,547;11964;386;0;0;0;290;1339;1;4313;0;18;9;11;6;33;24;0;0
1114,796;11962;381;0;0;0;287;1340;1;4313;0;18;9;11;6;33;24;0;0
1115,046;11964;386;0;0;0;295;1340;1;4313;0;18;9;11;6;33;24;0;0
1115,296;11964;386;0;0;0;283;1341;1;4313;0;18;9;11;6;33;24;0;0
