time;flags;procId;fpStatus;refAs;refAlt;fpItemId
1905,945;0;0;1;95;430;201
1906,444;0;0;1;95;430;201
1906,944;0;0;1;95;430;201
1907,443;0;0;1;95;430;201
1907,942;0;0;1;95;430;201
1908,441;0;0;1;95;430;201
1908,94;0;0;1;95;430;201
1909,44;0;0;1;95;430;201
1909,939;0;0;1;95;430;201
1910,438;0;0;1;95;430;201
1910,937;0;0;1;95;430;201
1911,436;0;0;1;95;430;201
1911,936;0;0;1;95;430;201
1912,435;0;0;1;95;430;201
1912,934;0;0;1;95;430;201
1913,433;0;0;1;95;430;201
1913,932;0;0;1;95;430;201
1914,432;0;0;1;95;430;201
1914,931;0;0;1;95;430;201
1915,43;0;0;1;95;430;201
1915,929;0;0;1;95;430;201
1916,428;0;0;1;95;430;201
1916,928;0;0;1;95;430;201
1917,427;0;0;1;95;430;201
1917,926;0;0;1;95;430;201
1918,425;0;0;1;95;430;201
1918,924;0;0;1;95;430;201
1919,424;0;0;1;95;430;201
1919,923;0;0;1;95;430;201
1920,422;0;0;1;95;430;201
1920,921;0;0;1;95;430;201
1921,42;0;0;1;95;430;201
1921,92;0;0;1;95;430;201
1922,419;0;0;1;95;430;201
1922,918;0;0;1;95;430;201
1923,417;0;0;1;95;430;201
1923,916;0;0;1;95;430;201
1924,416;0;0;1;95;430;201
1924,915;0;0;1;95;430;201
1925,414;0;0;1;95;430;201
1925,913;0;0;1;95;430;201
1926,412;0;0;1;95;430;201
1926,912;0;0;1;95;430;201
1927,411;0;0;1;95;430;201
1927,91;0;0;1;95;430;201
1928,409;0;0;1;95;430;201
1928,908;0;0;1;95;430;201
1929,408;0;0;1;95;430;201
1929,907;0;0;1;95;430;201
1930,406;0;0;1;95;430;201
1930,905;0;0;1;95;430;201
1931,404;0;0;1;95;430;201
1931,904;0;0;1;95;430;201
1932,403;0;0;1;95;430;201
1932,902;0;0;1;95;430;201
1933,401;0;0;1;95;430;201
1933,9;0;0;1;95;430;201
1934,4;0;0;1;95;430;201
1934,899;0;0;1;95;430;201
1935,398;0;0;1;95;430;201
1935,897;0;0;1;95;430;201
1936,396;0;0;1;95;430;201
1936,896;0;0;1;95;430;201
1937,395;0;0;1;95;430;201
1937,894;0;0;1;95;430;201
1938,393;0;0;1;95;430;201
1938,892;0;0;1;95;430;201
1939,392;0;0;1;95;430;201
1939,891;0;0;1;95;430;201
1940,39;0;0;1;95;430;201
1940,889;0;0;1;95;430;201
1941,388;0;0;1;95;430;201
1941,888;0;0;1;95;430;201
1942,387;0;0;1;95;430;201
1942,886;0;0;1;95;430;201
1943,385;0;0;1;95;430;201
1943,884;0;0;1;95;430;201
1944,384;0;0;1;95;430;201
1944,883;0;0;1;95;430;203
1945,382;0;0;1;95;430;203
1945,881;0;0;1;95;430;203
1946,38;0;0;1;95;430;203
1946,88;0;0;1;95;430;203
1947,379;0;0;1;95;430;203
1947,878;0;0;1;95;430;203
1948,377;0;0;1;95;430;203
1948,876;0;0;1;95;430;203
1949,376;0;0;1;95;430;203
1949,875;0;0;1;95;430;203
1950,374;0;0;1;95;430;203
1950,873;0;0;1;95;430;203
1951,372;0;0;1;95;430;203
1951,872;0;0;1;95;430;203
1952,371;0;0;1;95;430;203
1952,87;0;0;1;95;430;203
1953,369;0;0;1;95;430;203
1953,868;0;0;1;95;430;203
1954,368;0;0;1;95;430;203
1954,867;0;0;1;95;430;203
1955,366;0;0;1;95;430;203
1955,865;0;0;1;95;430;203
1956,364;0;0;1;95;430;203
1956,864;0;0;1;95;430;203
1957,363;0;0;1;95;430;203
1957,862;0;0;1;95;430;203
1958,361;0;0;1;95;430;203
1958,86;0;0;1;95;430;203
1959,36;0;0;1;95;430;203
1959,859;0;0;1;95;430;203
1960,358;0;0;1;95;430;203
1960,857;0;0;1;95;430;203
1961,356;0;0;1;95;430;203
1961,856;0;0;1;95;430;203
1962,355;0;0;1;95;430;203
1962,854;0;0;1;95;430;203
1963,353;0;0;1;95;430;203
1963,852;0;0;1;95;430;203
1964,352;0;0;1;95;430;203
1964,851;0;0;1;95;430;203
1965,35;0;0;1;95;430;203
1965,849;0;0;1;95;430;203
1966,348;0;0;1;95;430;203
1966,848;0;0;1;95;430;203
1967,347;0;0;1;95;430;203
1967,846;0;0;1;95;430;203
1968,345;0;0;1;95;430;203
1968,844;0;0;1;95;430;203
1969,344;0;0;1;95;430;203
1969,843;0;0;1;95;430;203
1970,342;0;0;1;95;430;203
1970,841;0;0;1;95;430;203
1971,34;0;0;1;95;430;203
1971,84;0;0;1;95;430;203
1972,339;0;0;1;95;430;203
1972,838;0;0;1;95;430;203
1973,337;0;0;1;95;430;203
1973,836;0;0;1;95;430;203
1974,336;0;0;1;95;430;203
1974,835;0;0;1;95;430;203
1975,334;0;0;1;95;430;203
1975,833;0;0;1;95;430;203
1976,332;0;0;1;95;430;203
1976,832;0;0;1;95;430;203
1977,331;0;0;1;95;430;203
1977,83;0;0;1;95;430;203
1978,329;0;0;1;95;430;203
1978,828;0;0;1;95;430;203
1979,328;0;0;1;95;430;203
1979,827;0;0;1;95;430;203
1980,326;0;0;1;95;430;203
1980,825;0;0;1;95;430;203
1981,324;0;0;1;95;430;203
1981,824;0;0;1;95;430;203
1982,323;0;0;1;95;430;203
1982,822;0;0;1;95;430;203
1983,321;0;0;1;95;430;203
1983,82;0;0;1;95;430;203
1984,32;0;0;1;95;430;203
1984,819;0;0;1;95;430;203
1985,318;0;0;1;95;430;203
1985,817;0;0;1;95;430;203
1986,316;0;0;1;95;430;203
1986,816;0;0;1;95;430;203
1987,315;0;0;1;95;430;203
1987,814;0;0;1;95;430;203
1988,313;0;0;1;95;430;203
1988,812;0;0;1;95;430;203
1989,312;0;0;1;95;430;203
1989,811;0;0;1;95;430;203
1990,31;0;0;1;95;430;203
1990,809;0;0;1;95;430;203
1991,308;0;0;1;95;430;203
1991,808;0;0;1;95;430;203
1992,307;0;0;1;95;430;203
1992,806;0;0;1;95;430;203
1993,305;0;0;1;95;430;203
1993,804;0;0;1;95;430;203
1994,304;0;0;1;95;430;203
1994,803;0;0;1;95;430;203
1995,302;0;0;1;95;430;203
1995,801;0;0;1;95;430;203
1996,3;0;0;1;95;430;203
1996,8;0;0;1;95;430;203
1997,299;0;0;1;95;430;203
1997,798;0;0;1;95;430;203
1998,297;0;0;1;95;430;203
1998,796;0;0;1;95;430;203
1999,296;0;0;1;95;430;203
1999,795;0;0;1;95;430;204
2000,294;0;0;1;95;430;204
2000,793;0;0;1;95;430;204
2001,292;0;0;1;95;430;204
2001,792;0;0;1;95;430;204
2002,291;0;0;1;95;430;204
2002,79;0;0;1;95;430;204
2003,289;0;0;1;95;430;204
2003,788;0;0;1;95;430;204
2004,288;0;0;1;95;430;204
2004,787;0;0;1;95;430;204
2005,286;0;0;1;95;430;204
2005,785;0;0;1;95;430;204
2006,284;0;0;1;95;430;204
2006,784;0;0;1;95;430;204
2007,283;0;0;1;95;430;204
2007,782;0;0;1;95;430;204
2008,281;0;0;1;95;430;204
2008,78;0;0;1;95;430;204
2009,28;0;0;1;95;430;204
2009,779;0;0;1;95;430;204
2010,278;0;0;1;95;430;204
2010,777;0;0;1;95;430;204
2011,276;0;0;1;95;430;204
2011,776;0;0;1;95;430;204
2012,275;0;0;1;95;430;204
2012,774;0;0;1;95;430;205
2013,273;0;0;1;95;430;205
2013,772;0;0;1;95;430;205
2014,272;0;0;1;95;430;205
2014,771;0;0;1;95;430;205
2015,27;0;0;1;95;430;205
2015,769;0;0;1;95;430;205
2016,268;0;0;1;95;430;205
2016,768;0;0;1;95;430;205
2017,267;0;0;1;95;430;205
2017,766;0;0;1;95;430;205
2018,265;0;0;1;95;430;205
2018,764;0;0;1;95;430;205
2019,264;0;0;1;95;430;205
2019,763;0;0;1;95;430;205
2020,262;0;0;1;95;430;205
2020,761;0;0;1;95;430;205
2021,26;0;0;1;95;430;205
2021,76;0;0;1;95;430;205
2022,259;0;0;1;95;430;205
2022,758;0;0;1;95;430;205
2023,257;0;0;1;95;430;205
2023,756;0;0;1;95;430;205
2024,256;0;0;1;95;430;205
2024,755;0;0;1;95;430;205
2025,254;0;0;1;95;430;205
2025,753;0;0;1;95;430;205
2026,252;0;0;1;95;430;205
2026,752;0;0;1;95;430;201
2027,251;0;0;1;95;430;201
2027,75;0;0;1;95;430;201
2028,249;0;0;1;95;430;201
2028,748;0;0;1;95;430;201
2029,248;0;0;1;95;430;201
2029,747;0;0;1;95;430;201
2030,246;0;0;1;95;430;201
2030,745;0;0;1;95;430;201
2031,244;0;0;1;95;430;201
2031,744;0;0;1;95;430;201
2032,243;0;0;1;95;430;201
2032,742;0;0;1;95;430;201
2033,241;0;0;1;95;430;201
2033,74;0;0;1;95;430;201
2034,24;0;0;1;95;430;201
2034,739;0;0;1;95;430;201
2035,238;0;0;1;95;430;201
2035,737;0;0;1;95;430;201
2036,236;0;0;1;95;430;201
2036,736;0;0;1;95;430;201
2037,235;0;0;1;95;430;201
2037,734;0;0;1;95;430;201
2038,233;0;0;1;95;430;201
2038,732;0;0;1;95;430;201
2039,232;0;0;1;95;430;201
2039,731;0;0;1;95;430;201
2040,23;0;0;1;95;430;201
2040,729;0;0;1;95;430;201
2041,228;0;0;1;95;430;201
2041,728;0;0;1;95;430;201
2042,227;0;0;1;95;430;201
2042,726;0;0;1;95;430;201
2043,225;0;0;1;95;430;201
2043,724;0;0;1;95;430;201
2044,224;0;0;1;95;430;201
2044,723;0;0;1;95;430;203
2045,222;0;0;1;95;430;203
2045,721;0;0;1;95;430;203
2046,22;0;0;1;95;430;203
2046,72;0;0;1;95;430;203
2047,219;0;0;1;95;430;203
2047,718;0;0;1;95;430;203
2048,217;0;0;1;95;430;203
2048,716;0;0;1;95;430;203
2049,216;0;0;1;95;430;203
2049,715;0;0;1;95;430;203
2050,214;0;0;1;95;430;203
2050,713;0;0;1;95;430;203
2051,212;0;0;1;95;430;203
2051,712;0;0;1;95;430;203
2052,211;0;0;1;95;430;203
2052,71;0;0;1;95;430;203
2053,209;0;0;1;95;430;203
2053,708;0;0;1;95;430;203
2054,208;0;0;1;95;430;203
2054,707;0;0;1;95;430;203
2055,206;0;0;1;95;430;203
2055,705;0;0;1;95;430;203
2056,204;0;0;1;95;430;203
2056,704;0;0;1;95;430;203
2057,203;0;0;1;95;350;203
2057,702;0;0;1;95;350;203
2058,201;0;0;1;95;350;203
2058,7;0;0;1;95;350;203
2059,2;0;0;1;95;350;203
2059,699;0;0;1;95;350;204
2060,198;0;0;1;95;350;204
2060,697;0;0;1;95;350;204
2061,196;0;0;1;95;350;204
2061,696;0;0;1;95;350;204
2062,195;0;0;1;95;350;204
2062,694;0;0;1;95;350;204
2063,193;0;0;1;95;350;204
2063,692;0;0;1;95;350;204
2064,192;0;0;1;95;350;204
2064,691;0;0;1;95;350;204
2065,19;0;0;1;95;350;204
2065,689;0;0;1;95;350;204
2066,188;0;0;1;95;350;204
2066,688;0;0;1;95;350;204
2067,187;0;0;1;95;350;204
2067,686;0;0;1;95;350;204
2068,185;0;0;1;95;350;204
2068,684;0;0;1;95;350;204
2069,184;0;0;1;95;350;204
2069,683;0;0;1;95;350;204
2070,182;0;0;1;95;350;204
2070,681;0;0;1;95;350;204
2071,18;0;0;1;95;350;204
2071,68;0;0;1;95;350;204
2072,179;0;0;1;95;350;204
2072,678;0;0;1;95;350;204
2073,177;0;0;1;95;350;204
2073,676;0;0;1;95;350;204
2074,176;0;0;1;95;350;204
2074,675;0;0;1;95;350;204
2075,174;0;0;1;95;350;204
2075,673;0;0;1;95;350;204
2076,172;0;0;1;95;350;204
2076,672;0;0;1;95;350;205
2077,171;0;0;1;95;350;205
2077,67;0;0;1;95;350;205
2078,169;0;0;1;95;350;205
2078,668;0;0;1;95;350;205
2079,168;0;0;1;95;350;205
2079,667;0;0;1;95;350;205
2080,166;0;0;1;95;350;205
2080,665;0;0;1;95;350;205
2081,164;0;0;1;95;350;205
2081,664;0;0;1;95;350;205
2082,163;0;0;1;95;350;205
2082,662;0;0;1;95;350;205
2083,161;0;0;1;95;350;205
2083,66;0;0;1;95;350;205
2084,16;0;0;1;95;350;205
2084,659;0;0;1;95;350;205
2085,158;0;0;1;95;350;205
2085,657;0;0;1;95;350;205
2086,156;0;0;1;95;350;205
2086,656;0;0;1;95;350;205
2087,155;0;0;1;95;350;205
2087,654;0;0;1;95;350;205
2088,153;0;0;1;95;350;205
2088,652;0;0;1;95;350;205
2089,152;0;0;1;95;350;205
2089,651;0;0;1;95;350;205
2090,15;0;0;1;95;350;205
2090,649;0;0;1;95;350;800
2091,148;0;0;1;95;350;201
2091,648;0;0;1;95;350;201
2092,147;0;0;1;95;350;201
2092,646;0;0;1;95;350;201
2093,145;0;0;1;95;350;201
2093,644;0;0;1;95;350;201
2094,144;0;0;1;95;350;201
2094,643;0;0;1;95;350;201
2095,142;0;0;1;95;350;201
2095,641;0;0;1;95;350;201
2096,14;0;0;1;95;350;201
2096,64;0;0;1;95;350;201
2097,139;0;0;1;95;350;201
2097,638;0;0;1;95;350;201
2098,137;0;0;1;95;350;201
2098,636;0;0;1;95;250;201
2099,136;0;0;1;95;250;201
2099,635;0;0;1;95;250;201
2100,134;0;0;1;95;250;201
2100,633;0;0;1;95;250;201
2101,132;0;0;1;95;250;201
2101,632;0;0;1;95;250;201
2102,131;0;0;1;95;250;201
2102,63;0;0;1;95;250;201
2103,129;0;0;1;95;250;201
2103,628;0;0;1;95;250;201
2104,128;0;0;1;95;250;201
2104,627;0;0;1;95;250;201
2105,126;0;0;1;95;250;201
2105,625;0;0;1;95;250;203
2106,124;0;0;1;95;250;203
2106,624;0;0;1;95;250;203
2107,123;0;0;1;95;250;203
2107,622;0;0;1;95;250;203
2108,121;0;0;1;95;250;203
2108,62;0;0;1;95;250;203
2109,12;0;0;1;95;250;203
2109,619;0;0;1;95;250;203
2110,118;0;0;1;95;250;203
2110,617;0;0;1;95;250;203
2111,116;0;0;1;95;250;203
2111,616;0;0;1;95;250;203
2112,115;0;0;1;95;250;203
2112,614;0;0;1;95;250;203
2113,113;0;0;1;95;250;203
2113,612;0;0;1;95;250;203
2114,112;0;0;1;95;250;203
2114,611;0;0;1;95;250;203
2115,11;0;0;1;95;250;203
2115,609;0;0;1;95;250;203
2116,108;0;0;1;95;250;203
2116,608;0;0;1;95;250;203
2117,107;0;0;1;95;250;203
2117,606;0;0;1;95;250;203
2118,105;0;0;1;95;250;203
2118,604;0;0;1;95;250;203
2119,104;0;0;1;95;250;203
2119,603;0;0;1;95;250;203
2120,102;0;0;1;95;250;204
2120,601;0;0;1;95;250;204
2121,1;0;0;1;95;250;204
2121,6;0;0;1;95;250;204
2122,099;0;0;1;95;250;204
2122,598;0;0;1;95;250;204
2123,097;0;0;1;95;250;204
2123,596;0;0;1;95;250;204
2124,096;0;0;1;95;250;204
2124,595;0;0;1;95;250;204
2125,094;0;0;1;95;250;204
2125,593;0;0;1;95;250;204
2126,092;0;0;1;95;250;204
2126,592;0;0;1;95;250;204
2127,091;0;0;1;95;250;204
2127,59;0;0;1;95;250;204
2128,089;0;0;1;95;250;204
2128,588;0;0;1;95;250;204
2129,088;0;0;1;95;250;204
2129,587;0;0;1;95;250;204
2130,086;0;0;1;95;250;204
2130,585;0;0;1;95;250;204
2131,084;0;0;1;95;250;204
2131,584;0;0;1;95;250;204
2132,083;0;0;1;95;250;204
2132,582;0;0;1;95;250;204
2133,081;0;0;1;95;250;204
2133,58;0;0;1;95;250;204
2134,08;0;0;1;95;250;204
2134,579;0;0;1;95;250;204
2135,078;0;0;1;95;250;204
2135,577;0;0;1;95;250;204
2136,076;0;0;1;95;250;204
2136,576;0;0;1;95;250;204
2137,075;0;0;1;95;250;204
2137,574;0;0;1;95;250;204
2138,073;0;0;1;95;250;204
2138,572;0;0;1;95;250;204
2139,072;0;0;1;95;250;204
2139,571;0;0;1;95;250;204
2140,07;0;0;1;95;250;205
2140,569;0;0;1;95;250;205
2141,068;0;0;1;95;250;205
2141,568;0;0;1;95;250;205
2142,067;0;0;1;95;250;205
2142,566;0;0;1;95;250;205
2143,065;0;0;1;95;250;205
2143,564;0;0;1;95;250;205
2144,064;0;0;1;95;250;205
2144,563;0;0;1;95;250;205
2145,062;0;0;1;95;250;205
2145,561;0;0;1;95;250;205
2146,06;0;0;1;95;250;205
2146,56;0;0;1;95;250;205
2147,059;0;0;1;95;250;205
2147,558;0;0;1;95;250;205
2148,057;0;0;1;95;250;205
2148,556;0;0;1;95;150;205
2149,056;0;0;1;95;150;205
2149,555;0;0;1;95;150;205
2150,054;0;0;1;95;150;205
2150,553;0;0;1;95;150;205
2151,052;0;0;1;95;150;205
2151,552;0;0;1;95;150;205
2152,051;0;0;1;95;150;205
2152,55;0;0;1;95;150;205
2153,049;0;0;1;95;150;205
2153,548;0;0;1;95;150;205
2154,048;0;0;1;95;150;205
2154,547;0;0;1;95;150;205
2155,046;0;0;1;95;150;201
2155,545;0;0;1;95;150;201
2156,044;0;0;1;95;150;201
2156,544;0;0;1;95;150;201
2157,043;0;0;1;95;150;201
2157,542;0;0;1;95;150;201
2158,041;0;0;1;95;150;201
2158,54;0;0;1;95;150;201
2159,04;0;0;1;95;150;201
2159,539;0;0;1;95;150;201
2160,038;0;0;1;95;150;201
2160,537;0;0;1;95;150;201
2161,036;0;0;1;95;150;201
2161,536;0;0;1;95;150;201
2162,035;0;0;1;95;150;201
2162,534;0;0;1;95;150;201
2163,033;0;0;1;95;150;201
2163,532;0;0;1;95;150;201
2164,032;0;0;1;95;150;201
2164,531;0;0;1;95;150;201
2165,03;0;0;1;95;150;201
2165,529;0;0;1;95;150;201
2166,028;0;0;1;95;150;201
2166,528;0;0;1;95;150;201
2167,027;0;0;1;95;150;201
2167,526;0;0;1;95;150;201
2168,025;0;0;1;95;150;201
2168,524;0;0;1;95;150;201
2169,024;0;0;1;95;150;201
2169,523;0;0;1;95;150;203
2170,022;0;0;1;95;150;203
2170,521;0;0;1;95;150;203
2171,02;0;0;1;95;150;203
2171,52;0;0;1;95;150;203
2172,019;0;0;1;95;150;203
2172,518;0;0;1;95;150;203
2173,017;0;0;1;95;150;203
2173,516;0;0;1;95;150;203
2174,016;0;0;1;95;150;203
2174,515;0;0;1;95;150;203
2175,014;0;0;1;95;150;203
2175,513;0;0;1;95;150;203
2176,012;0;0;1;95;150;203
2176,512;0;0;1;95;150;203
2177,011;0;0;1;95;150;203
2177,51;0;0;1;95;150;203
2178,009;0;0;1;95;150;203
2178,508;0;0;1;95;150;203
2179,008;0;0;1;95;150;203
2179,507;0;0;1;95;150;203
2180,006;0;0;1;95;150;203
2180,505;0;0;1;95;150;203
2181,004;0;0;1;95;150;203
2181,504;0;0;1;95;150;203
2182,003;0;0;1;95;150;203
2182,502;0;0;1;95;150;203
2183,001;0;0;1;95;150;203
2183,5;0;0;1;95;150;203
2184;0;0;1;95;150;203
2184,499;0;0;1;95;150;203
2184,998;0;0;1;95;150;204
2185,497;0;0;1;95;150;204
2185,996;0;0;1;95;150;204
2186,496;0;0;1;95;150;204
2186,995;0;0;1;95;150;204
2187,494;0;0;1;95;150;204
2187,993;0;0;1;95;150;204
2188,492;0;0;1;95;150;204
2188,992;0;0;1;95;150;204
2189,491;0;0;1;95;150;204
2189,99;0;0;1;95;150;204
2190,489;0;0;1;95;150;204
2190,988;0;0;1;95;150;204
2191,488;0;0;1;95;150;204
2191,987;0;0;1;95;150;204
2192,486;0;0;1;95;150;204
2192,985;0;0;1;95;150;204
2193,484;0;0;1;95;150;204
2193,984;0;0;1;95;150;204
2194,483;0;0;1;95;150;204
2194,982;0;0;1;95;150;204
2195,481;0;0;1;95;150;204
2195,98;0;0;1;95;150;204
2196,48;0;0;1;95;150;204
2196,979;0;0;1;95;150;204
2197,478;0;0;1;95;150;204
2197,977;0;0;1;95;150;204
2198,476;0;0;1;95;150;204
2198,976;0;0;1;95;150;204
2199,475;0;0;1;95;150;204
2199,974;0;0;1;95;150;205
2200,473;0;0;1;95;150;205
2200,972;0;0;1;95;150;205
2201,472;0;0;1;95;150;205
2201,971;0;0;1;95;150;205
2202,47;0;0;1;95;150;205
2202,969;0;0;1;95;150;205
2203,468;0;0;1;95;150;205
2203,968;0;0;1;95;150;205
2204,467;0;0;1;95;150;205
2204,966;0;0;1;95;150;205
2205,465;0;0;1;95;150;205
2205,964;0;0;1;95;150;205
2206,464;0;0;1;95;150;205
2206,963;0;0;1;95;150;205
2207,462;0;0;1;95;150;205
2207,961;0;0;1;95;150;205
2208,46;0;0;1;95;150;205
2208,96;0;0;1;95;150;205
2209,459;0;0;1;95;150;205
2209,958;0;0;1;95;150;205
2210,457;0;0;1;95;150;205
2210,956;0;0;1;95;150;205
2211,456;0;0;1;95;150;205
2211,955;0;0;1;95;150;205
2212,454;0;0;1;95;150;205
2212,953;0;0;1;95;150;205
2213,452;0;0;1;95;150;205
2213,952;0;0;1;95;150;205
2214,451;0;0;1;95;150;205
2214,95;0;0;1;95;150;205
2215,449;0;0;1;95;150;205
2215,948;0;0;1;95;150;205
2216,448;0;0;1;95;150;205
2216,947;0;0;1;95;150;205
2217,446;0;0;1;95;150;205
2217,945;0;0;1;95;150;205
2218,444;0;0;1;95;150;205
2218,944;0;0;1;95;150;205
2219,443;0;0;1;95;150;205
2219,942;0;0;1;95;150;205
2220,441;0;0;1;95;150;205
2220,94;0;0;1;95;150;205
2221,44;0;0;1;95;150;205
2221,939;0;0;1;95;150;205
2222,438;0;0;1;95;150;205
2222,937;0;0;1;95;150;205
2223,436;0;0;1;95;150;205
2223,936;0;0;1;95;150;205
2224,435;0;0;1;95;150;205
2224,934;0;0;1;95;150;205
2225,433;0;0;1;95;150;205
2225,932;0;0;1;95;150;205
2226,432;0;0;1;95;150;205
2226,931;0;0;1;95;150;205
2227,43;0;0;1;95;150;205
2227,929;0;0;1;95;150;205
2228,428;0;0;1;95;150;205
2228,928;0;0;1;95;150;205
2229,427;0;0;1;95;150;205
2229,926;0;0;1;95;150;205
2230,425;0;0;1;95;150;205
2230,924;0;0;1;95;150;205
2231,424;0;0;1;95;150;205
2231,923;0;0;1;95;150;205
2232,422;0;0;1;95;150;205
2232,921;0;0;1;95;150;205
2233,42;0;0;1;95;150;205
2233,92;0;0;1;95;150;205
2234,419;0;0;1;95;150;205
2234,918;0;0;1;95;150;205
2235,417;0;0;1;95;150;205
2235,916;0;0;1;95;150;205
2236,416;0;0;1;95;150;205
2236,915;0;0;1;95;150;205
2237,414;0;0;1;95;150;205
2237,913;0;0;1;95;150;205
2238,412;0;0;1;95;150;205
2238,912;0;0;1;95;150;205
2239,411;0;0;1;95;150;205
2239,91;0;0;1;95;150;205
2240,409;0;0;1;95;150;205
2240,908;0;0;1;95;150;205
2241,408;0;0;1;95;150;205
2241,907;0;0;1;95;150;205
2242,406;0;0;1;95;150;205
2242,905;0;0;1;95;150;205
2243,404;0;0;1;95;150;205
2243,904;0;0;1;95;150;205
2244,403;0;0;1;95;150;205
2244,902;0;0;1;95;150;205
2245,401;0;0;1;95;150;205
2245,9;0;0;1;95;150;205
2246,4;0;0;1;95;150;205
2246,899;0;0;1;95;150;205
2247,398;0;0;1;95;150;205
2247,897;0;0;1;95;150;205
2248,396;0;0;1;95;150;205
2248,896;0;0;1;95;150;205
2249,395;0;0;1;95;150;205
2249,894;0;0;1;95;150;205
2250,393;0;0;1;95;150;205
2250,892;0;0;1;95;150;205
2251,392;0;0;1;95;150;205
2251,891;0;0;1;95;150;205
2252,39;0;0;1;95;150;205
2252,889;0;0;1;95;150;205
2253,388;0;0;1;95;150;205
2253,888;0;0;1;95;150;205
2254,387;0;0;1;95;150;205
2254,886;0;0;1;95;150;205
2255,385;0;0;1;95;150;205
2255,884;0;0;1;95;150;205
2256,384;0;0;1;95;150;205
2256,883;0;0;1;95;150;205
2257,382;0;0;1;95;150;205
2257,881;0;0;1;95;150;205
2258,38;0;0;1;95;150;205
2258,88;0;0;1;95;150;205
2259,379;0;0;1;95;150;205
2259,878;0;0;1;95;150;205
2260,377;0;0;1;95;150;205
2260,876;0;0;1;95;150;205
2261,376;0;0;1;95;150;205
2261,875;0;0;1;95;150;205
2262,374;0;0;1;95;150;205
2262,873;0;0;1;95;150;205
2263,372;0;0;1;95;150;205
2263,872;0;0;1;95;150;205
2264,371;0;0;1;95;150;205
2264,87;0;0;1;95;150;205
2265,369;0;0;1;95;150;205
2265,868;0;0;1;95;150;205
2266,368;0;0;1;95;150;205
2266,867;0;0;1;95;150;205
2267,366;0;0;1;95;150;205
2267,865;0;0;1;95;150;205
2268,364;0;0;1;95;150;205
2268,864;0;0;1;95;150;205
2269,363;0;0;1;95;150;205
2269,862;0;0;1;95;150;205
2270,361;0;0;1;95;150;205
2270,86;0;0;1;95;150;205
2271,36;0;0;1;95;150;205
2271,859;0;0;1;95;150;205
2272,358;0;0;1;95;150;205
2272,857;0;0;1;95;150;205
2273,356;0;0;1;95;150;205
2273,856;0;0;1;95;150;205
2274,355;0;0;1;95;150;205
2274,854;0;0;1;95;150;205
2275,353;0;0;1;95;150;205
2275,852;0;0;1;95;150;205
2276,352;0;0;1;95;150;205
2276,851;0;0;1;95;150;205
2277,35;0;0;1;95;150;205
2277,849;0;0;1;95;150;205
2278,348;0;0;1;95;150;205
2278,848;0;0;1;95;150;205
2279,347;0;0;1;95;150;205
2279,846;0;0;1;95;150;205
2280,345;0;0;1;95;150;205
2280,844;0;0;1;95;150;205
2281,344;0;0;1;95;150;205
2281,843;0;0;1;95;150;205
2282,342;0;0;1;95;150;205
2282,841;0;0;1;95;150;205
2283,34;0;0;1;95;150;205
2283,84;0;0;1;95;150;205
2284,339;0;0;1;95;150;205
2284,838;0;0;1;95;150;205
2285,337;0;0;1;95;150;205
2285,836;0;0;1;95;150;205
2286,336;0;0;1;95;150;205
2286,835;0;0;1;95;150;205
2287,334;0;0;1;95;150;205
2287,833;0;0;1;95;150;205
2288,332;0;0;1;95;150;205
2288,832;0;0;1;95;150;205
2289,331;0;0;1;95;150;205
2289,83;0;0;1;95;150;205
2290,329;0;0;1;95;150;205
2290,828;0;0;1;95;150;205
2291,328;0;0;1;95;150;205
2291,827;0;0;1;95;150;205
2292,326;0;0;1;95;150;205
2292,825;0;0;1;95;150;205
2293,324;0;0;1;95;150;205
2293,824;0;0;1;95;150;205
2294,323;0;0;1;95;150;205
2294,822;0;0;1;95;150;205
2295,321;0;0;1;95;150;205
2295,82;0;0;1;95;150;205
2296,32;0;0;1;95;150;205
2296,819;0;0;1;95;150;205
2297,318;0;0;1;95;150;205
2297,817;0;0;1;95;150;205
2298,316;0;0;1;95;150;205
2298,816;0;0;1;95;150;205
2299,315;0;0;1;95;150;205
2299,814;0;0;1;95;150;205
2300,313;0;0;1;95;150;205
2300,812;0;0;1;95;150;205
2301,312;0;0;1;95;150;205
2301,811;0;0;1;95;150;205
2302,31;0;0;1;95;150;205
2302,809;0;0;1;95;150;205
2303,308;0;0;1;95;150;205
2303,808;0;0;1;95;150;205
2304,307;0;0;1;95;150;205
2304,806;0;0;1;95;150;205
2305,305;0;0;1;95;150;205
2305,804;0;0;1;95;150;205
2306,304;0;0;1;95;150;205
2306,803;0;0;1;95;150;205
2307,302;0;0;1;95;150;205
2307,801;0;0;1;95;150;205
2308,3;0;0;1;95;150;205
2308,8;0;0;1;95;150;205
2309,299;0;0;1;95;150;205
2309,798;0;0;1;95;150;205
2310,297;0;0;1;95;150;205
2310,796;0;0;1;95;150;205
2311,296;0;0;1;95;150;205
2311,795;0;0;1;95;150;205
2312,294;0;0;1;95;150;205
2312,793;0;0;1;95;150;205
2313,292;0;0;1;95;150;205
2313,792;0;0;1;95;150;205
2314,291;0;0;1;95;150;205
2314,79;0;0;1;95;150;205
2315,289;0;0;1;95;150;205
